CMS Certification Number (CCN),Facility Name,Address Line 1,Address Line 2,City,State,Zip Code,County Name,Phone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_013_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_013_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_013_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_004_01_PPR_PD_OBS_READM,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_004_01_PPR_PD_VOLUME,0,,10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_004_01_PPR_PD_OBS,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_004_01_PPR_PD_RSRR,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_004_01_PPR_PD_RSRR_2_5,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_004_01_PPR_PD_RSRR_97_5,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_004_01_PPR_PD_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_005_01_DTC_NUMBER,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_005_01_DTC_VOLUME,0,,10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_005_01_DTC_OBS_RATE,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_005_01_DTC_RS_RATE,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_005_01_DTC_RS_RATE_2_5,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_005_01_DTC_RS_RATE _97_5,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_005_01_DTC_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_006_01_MSPB_NUMB,0,,10/01/2016,09/30/2018
260061,"NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST",,NEVADA,MO,64772,VERNON,(417) 667-3355,07,S_006_01_MSPB_SCORE,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_002_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_002_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_002_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_002_01_ADJ_RATE,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_001_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_001_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_001_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_013_01_NUMERATOR,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_013_01_DENOMINATOR,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_013_01_OBS_RATE,Not Available,"10",10/01/2018,09/30/2019
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_004_01_PPR_PD_OBS_READM,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_004_01_PPR_PD_VOLUME,0,,10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_004_01_PPR_PD_OBS,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_004_01_PPR_PD_RSRR,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_004_01_PPR_PD_RSRR_2_5,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_004_01_PPR_PD_RSRR_97_5,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_004_01_PPR_PD_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_005_01_DTC_NUMBER,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_005_01_DTC_VOLUME,0,,10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_005_01_DTC_OBS_RATE,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_005_01_DTC_RS_RATE,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_005_01_DTC_RS_RATE_2_5,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_005_01_DTC_RS_RATE _97_5,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_005_01_DTC_COMP_PERF,Not Available,"1",10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_006_01_MSPB_NUMB,0,,10/01/2016,09/30/2018
260068,"BOONE HOSPITAL CENTER","1600 E BROADWAY",,COLUMBIA,MO,65201,BOONE,(573) 815-8000,07,S_006_01_MSPB_SCORE,Not Available,"1",10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_002_01_NUMERATOR,3,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_002_01_DENOMINATOR,41,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_002_01_OBS_RATE,7.3,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_002_01_ADJ_RATE,6.64,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_001_01_NUMERATOR,40,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_001_01_DENOMINATOR,41,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_001_01_OBS_RATE,97.6,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_013_01_NUMERATOR,0,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_013_01_DENOMINATOR,41,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_013_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_004_01_PPR_PD_OBS_READM,14,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_004_01_PPR_PD_VOLUME,75,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_004_01_PPR_PD_OBS,18.67,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_004_01_PPR_PD_RSRR,8.03,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_004_01_PPR_PD_RSRR_2_5,6.37,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_004_01_PPR_PD_RSRR_97_5,10.16,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_005_01_DTC_NUMBER,42,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_005_01_DTC_VOLUME,79,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_005_01_DTC_OBS_RATE,53.16,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_005_01_DTC_RS_RATE,64.97,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_005_01_DTC_RS_RATE_2_5,52.59,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_005_01_DTC_RS_RATE _97_5,76.90,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_006_01_MSPB_NUMB,89,,10/01/2016,09/30/2018
260070,"PEMISCOT COUNTY MEMORIAL HOSPITAL","946 EAST REED",,HAYTI,MO,63851,PEMISCOT,(573) 359-1372,07,S_006_01_MSPB_SCORE,0.59,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_002_01_NUMERATOR,0,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_002_01_DENOMINATOR,49,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_002_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_002_01_ADJ_RATE,0.00,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_001_01_NUMERATOR,50,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_001_01_DENOMINATOR,50,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_001_01_OBS_RATE,100.0,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_013_01_NUMERATOR,0,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_013_01_DENOMINATOR,50,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_013_01_OBS_RATE,0.0,,10/01/2018,09/30/2019
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_004_01_PPR_PD_OBS_READM,4,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_004_01_PPR_PD_VOLUME,86,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_004_01_PPR_PD_OBS,4.65,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_004_01_PPR_PD_RSRR,7.40,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_004_01_PPR_PD_RSRR_2_5,5.58,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_004_01_PPR_PD_RSRR_97_5,10.00,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_005_01_DTC_NUMBER,76,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_005_01_DTC_VOLUME,90,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_005_01_DTC_OBS_RATE,84.44,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_005_01_DTC_RS_RATE,62.67,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_005_01_DTC_RS_RATE_2_5,56.68,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_005_01_DTC_RS_RATE _97_5,67.47,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_006_01_MSPB_NUMB,109,,10/01/2016,09/30/2018
260074,"MOBERLY REGIONAL MEDICAL CENTER","1515 UNION AVE",,MOBERLY,MO,65270,RANDOLPH,(660) 263-8400,07,S_006_01_MSPB_SCORE,0.49,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_002_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_002_01_DENOMINATOR,8,"13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_002_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_002_01_ADJ_RATE,Not Available,"9,13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_001_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_001_01_DENOMINATOR,8,"13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_001_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_013_01_NUMERATOR,Not Available,"9,13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_013_01_DENOMINATOR,8,"13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_013_01_OBS_RATE,Not Available,"9,13",10/01/2018,09/30/2019
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_004_01_PPR_PD_OBS_READM,3,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_004_01_PPR_PD_VOLUME,35,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_004_01_PPR_PD_OBS,8.57,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_004_01_PPR_PD_RSRR,7.21,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_004_01_PPR_PD_RSRR_2_5,5.50,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_004_01_PPR_PD_RSRR_97_5,9.36,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_005_01_DTC_NUMBER,24,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_005_01_DTC_VOLUME,38,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_005_01_DTC_OBS_RATE,63.16,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_005_01_DTC_RS_RATE,66.19,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_005_01_DTC_RS_RATE_2_5,50.09,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_005_01_DTC_RS_RATE _97_5,80.24,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_005_01_DTC_COMP_PERF,Better than the National Rate,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_006_01_MSPB_NUMB,43,,10/01/2016,09/30/2018
260097,"WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD",,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,07,S_006_01_MSPB_SCORE,0.57,,10/01/2016,09/30/2018
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_002_01_NUMERATOR,0,"13",10/01/2018,09/30/2019
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_002_01_DENOMINATOR,28,"13",10/01/2018,09/30/2019
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_002_01_OBS_RATE,0.0,"13",10/01/2018,09/30/2019
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_002_01_ADJ_RATE,0.00,"13",10/01/2018,09/30/2019
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_001_01_NUMERATOR,28,"13",10/01/2018,09/30/2019
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_001_01_DENOMINATOR,28,"13",10/01/2018,09/30/2019
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_001_01_OBS_RATE,100.0,"13",10/01/2018,09/30/2019
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_013_01_NUMERATOR,0,"13",10/01/2018,09/30/2019
260142,"FITZGIBBON HOSPITAL","2305 S 65 HIGHWAY",,MARSHALL,MO,65340,SALINE,(660) 886-7431,07,S_013_01_DENOMINATOR,28,"13",10/01/2018,09/30/2019
